HiRISKDB_ID,Name,Type,Category,Latitude,Longitude,min Elevation,Elevation,max Elevation,Country,Data owner/Data manager,Manager email,Data Access Quality,Data Access (URL),Data Publication,Activity,Physical Variables,Socioeconomic dimensions,Hazard data,Start Date,End Date,Temporal frequency (highest)
KG000038733,DJAPTIH,Single,Climate,39.7,70.6,,3100,,Kyrgyzstan,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,P,,,1959,1965,daily
KG000038741,HAIDARAKAN,Single,Climate,39.9,71.3,,2000,,Kyrgyzstan,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,P,,,1936,1991,daily
KG000038743,KICIK-ALAY,Single,Climate,39.9,72.8,,2360,,Kyrgyzstan,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,P,,,1959,1991,daily
KG000038745,DAROOT-KORGON,Single,Climate,39.6,72.2,,2470,,Kyrgyzstan,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,P,,,1910,1991,daily
KG000038871,SARY-TAS,Single,Climate,39.733,73.267,,3155,,Kyrgyzstan,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,"T, P, SD",,,1922,1998,daily
444040,DADELDHURA,Single,Climate,29.3,80.583,,1848,,Nepal,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1978,2022,daily
444060,DIPAYAL,Single,Climate,29.25,80.95,,617,,Nepal,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2005,2022,daily
444160,SURKHET,Single,Climate,28.6,81.617,,720,,Nepal,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1976,2022,daily
444240,JUMLA,Single,Climate,29.283,82.167,,2300,,Nepal,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1975,2022,daily
444290,DANG,Single,Climate,28.05,82.5,,634,,Nepal,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2005,2022,daily
444340,POKHARA,Single,Climate,28.201,83.981,,826.6,,Nepal,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1977,2022,daily
444600,JIRI,Single,Climate,27.633,86.233,,2003,,Nepal,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1978,1978,daily
444610,SYANGBOCHE,Single,Climate,27.817,86.717,,3700,,Nepal,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1976,1980,daily
444620,OKHALDHUNGA,Single,Climate,27.3,86.5,,1720,,Nepal,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1976,2022,daily
444740,TAPLEJUNG,Single,Climate,27.35,87.667,,1732,,Nepal,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1978,2022,daily
NP_2_00001,Langtang,Network,"Climate, Cryosphere",28.208022,85.565546,1200,3850,5600,Nepal,"ICIMOD, Utrecht University, NVE, DHM",jakob.steiner@uni-graz.at,OPEN,,https://doi.org/10.1002/hyp.14189,Active,"T, P, W, RH, Q, MB, SM, GW, SD, SWE, RAD",NA,NA,2012,2021,hourly
NP_2_00001,Changri Nup,Single,Climate,27.9925,86.7799,,5470,,Nepal,University Grenoble,patrick.wagnon@univ-grenoble-alpes.fr,AVAILABLE,,,Defunct,"T, RH, W, RAD, MB, SD",NA,NA,2014,2017,hourly
NP_2_00002,Hidden Valley,Network,"Climate, Hydrology, Cryosphere",28.803038,83.503072,2700,,6000,Nepal,"ICIMOD, NVE",jakob.steiner@uni-graz.at,AVAILABLE,,,Active,"T, P, RH, W, MB, SD, SWE, RAD, SM, ST",NA,NA,2017,2023,hourly
NP_2_00002,Pyramid,Single,Climate,27.959167,86.813056,,5050,,Nepal,EVK2NR,?,AVAILABLE,,,Defunct,"T, RH, W, RAD, SD",NA,NA,1994,2021,hourly
NP_2_00003,Everest,Network,Climate,27.987816,86.923251,3810,,8430,Nepal,National Geographic,tom.matthews@kcl.ac.uk,OPEN,https://www.nationalgeographic.org/society/everest-weather-data/,https://doi.org/10.1175/BAMS-D-19-0198.1,Active,"T, P, RH, W, SD, RAD",NA,NA,2019,2024,hourly
NP_2_00004,Mera,Network,"Climate, Cryosphere",27.717068,86.896798,,5410,,Nepal,University Grenoble,fanny.brun@univ-grenoble-alpes.fr,AVAILABLE,,https://doi.org/10.1080/07900627.2015.1020417,Active,"T, RH, W, RAD, MB, SD",NA,NA,2007,2024,hourly
NP_2_00005,Trambau,Network,"Climate, Cryosphere",27.9,86.5,,4806,,Nepal,University Nagoya,cozy.fujita@gmail.com,AVAILABLE,,,Active,"T, RH, P, RAD, MB, SD",NA,NA,2016,2023,hourly
NP_2_00006,Humla,Network,"Climate, Cryosphere",29.979035,81.969512,,2900,,Nepal,Prashant Baral,prashant.baral@icimod.org,RESTRICTED,,,Active,"T, RH",NA,NA,2021,2024,hourly
NP_EWS_00001,Tsho Rolpa,EWS,GLOF,27.869969,86.462662,,4500,,Nepal,,,NA,,https://lib.icimod.org/record/8749/files/36_HMRSC-X_Gurung.pdf,Active,Q,NA,NA,1995,2024,NA
NP_EWS_00002,Imja Tsho,EWS,GLOF,27.899553,86.907171,,5010,,Nepal,,,NA,,https://lib.icimod.org/record/8749/files/36_HMRSC-X_Gurung.pdf,Active,Q,NA,NA,1998,2024,NA
NP_EWS_00003,Bhote Koshi,EWS,GLOF,27.912368,85.923632,,1300,,Nepal,,,NA,,,Defunct,Q,NA,NA,,,NA
NP000444540,KATHMANDU AIRPORT,Single,Climate,27.7,85.367,,1337,,Nepal,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1971,2024,daily
NPM00044477,DHANKUTA,Single,Climate,26.983,87.35,,1210,,Nepal,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P",,,1976,2023,daily
415040,GUPIS,Single,Climate,36.167,73.4,,2156,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2005,2022,daily
415050,HUNZA,Single,Climate,36.317,74.65,,2374,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2008,2018,daily
415060,CHITRAL,Single,Climate,35.85,71.833,,1500,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1973,2021,daily
415070,MET OBSERVATORY TIMERGARA / DIR LOWER,Single,Climate,34.833,71.817,,786,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2008,2022,daily
415080,DIR,Single,Climate,35.2,71.85,,1369,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1980,2022,daily
415090,MIR KHANI,Single,Climate,35.5,71.7,,1250,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2006,2018,daily
415100,KALAM,Single,Climate,35.833,72.983,,2123,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2005,2018,daily
415160,GILGIT,Single,Climate,35.919,74.334,,1457.2,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1973,2021,daily
415180,BUNJI,Single,Climate,35.667,74.633,,1470,,Pakistan,ISD,,EXT_NET,"https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global, https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily",,,"T, P",NA,NA,1941,2021,daily
415190,CHILLAS,Single,Climate,35.417,74.1,,1251,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2005,2021,daily
415200,ASTORE,Single,Climate,35.367,74.9,,2168,,Pakistan,ISD,,EXT_NET,"https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global, https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily",,Unknown,"T, P",NA,NA,1941,2021,daily
415205,CHITRAL,Single,Climate,35.883,71.8,,1494,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2005,2022,daily
415230,SAIDU SHARIF,Single,Climate,34.733,72.35,,951,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1974,2021,daily
415235,SAIDU SHARIF,Single,Climate,34.817,72.35,,970,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2005,2022,daily
415240,PATTAN,Single,Climate,35.1,73,,752,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2008,2018,daily
415250,MALAM JABBA,Single,Climate,34.75,72.9,,2691,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2007,2022,daily
415260,BABUSAR,Single,Climate,35.217,74.1,,2854,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2015,2015,daily
415310,BATTAL,Single,Climate,34.583,73.15,,1676,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1973,2003,daily
415350,KAKUL,Single,Climate,34.183,73.25,,1309,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1973,2022,daily
415360,BALAKOT,Single,Climate,34.383,73.35,,981,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1998,2022,daily
415740,RAWALAKOT*,Single,Climate,33.85,73.8,,1677,,Pakistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2008,2008,daily
PK_1_00001,Gilgit,Single,Climate,35.926375,74.371143,,1470,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH, SD",NA,NA,1995,2024,hourly
PK_1_00002,Shangla,Single,Climate,34.880885,72.590842,,2140,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH, SD",NA,NA,1995,2024,hourly
PK_1_00003,Shigar,Single,Climate,35.63321,75.533146,,2434,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00004,Rattu,Single,Climate,35.149914,74.799477,,2661,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00005,Rama,Single,Climate,35.359079,74.811761,,3166,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00006,Naltar,Single,Climate,36.166667,74.183333,,2961,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00007,Shogran,Single,Climate,34.62,73.485556,,3055,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH, SD",NA,NA,1995,2024,hourly
PK_1_00008,Ushkore,Single,Climate,36.0443,73.395993,,3090,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00009,Hushey,Single,Climate,35.420699,76.360354,,3090,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00010,Kalash,Single,Climate,35.695671,71.65294,,2920,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00011,Pir Chinasi,Single,Climate,34.385107,73.545009,,2835,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH, SD",NA,NA,1995,2024,hourly
PK_1_00012,Zani Pass,Single,Climate,36.335123,72.171411,,3850,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00013,Yasin,Single,Climate,36.451082,73.298519,,3305,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00014,Saif ul Muluk,Single,Climate,34.385268,73.545314,,2840,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00015,Khod Pass,Single,Climate,36.516817,72.600194,,3615,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00016,Shandur,Single,Climate,36.086307,72.545445,,3725,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00017,Ziarat,Single,Climate,36.216517,74.433546,,3045,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00018,Burzil,Single,Climate,34.899674,75.166924,,3990,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00019,Deosai,Single,Climate,35.0875,75.538333,,4070,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_1_00020,Kunjerab,Single,Climate,35.841197,75.41937,,2740,,Pakistan,WAPDA,syedhammadali2001@yahoo.com,AVAILABLE,,,Active,"T, P, RH",NA,NA,1995,2024,hourly
PK_2_00001,Gabbin Jabba,Network,"Climate, Cryosphere",35.158288,72.389181,,2600,,Pakistan,,,RESTRICTED,,,Active,"T, SD",NA,NA,2019,2024,hourly
PK_EWS_00001,Sherqilla,EWS,Debris Flow,36.100459,74.02932,,1829,,Pakistan,,,RESTRICTED,,,Active,Q,NA,DF,2018,2024,NA
PK_EWS_00002,Shisper,EWS,GLOF,36.301849,74.585655,,2180,,Pakistan,,,RESTRICTED,,,,Q,NA,GLOF,2019,2024,NA
PK_EWS_00003,Khurdopin,EWS,GLOF,36.36178,75.448294,,3430,,Pakistan,,,NA,,https://doi.org/10.1007/s11069-019-03705-1,Defunct,LOS,NA,GLOF,NA,NA,NA
PK_EWS_00004,Karambar,EWS,GLOF,36.613746,74.078139,,2900,,Pakistan,,,NA,,https://doi.org/10.1007/s11069-019-03705-1,Defunct,LOS,NA,GLOF,NA,NA,NA
PK008020100,SKARDU,Single,Climate,35.3,75.683,,2181,,Pakistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P",,,1901,2021,daily
PK008100200,MIRPUR,Single,Climate,33.2,73.8,,336,,Pakistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1901,1947,daily
PK008109900,KOTLI,Single,Climate,33.52,73.9,,595,,Pakistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1901,1947,daily
PK008109901,BHIMBER,Single,Climate,32.98,74.07,,326,,Pakistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1901,1947,daily
PK008119901,MUZAFFARBAD,Single,Climate,34.38,73.47,,684,,Pakistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1901,1947,daily
PKM00041515,DROSH,Single,Climate,35.567,71.783,,1465,,Pakistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1957,2024,daily
PKM00041532,MUZAFFAR ABAD,Single,Climate,34.367,73.483,,2303,,Pakistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Unknown,"T, P",,,1957,2021,daily
387080,FARAB,Single,Climate,39.233,67.467,,1981,,Tajikistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1963,2019,daily
387180,ISKANDERKUL,Single,Climate,39.1,68.383,,2204,,Tajikistan,ISD,,EXT_NET,"https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global, https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily",,,"T, P",NA,NA,1930,2022,daily
387440,LAHSH,Single,Climate,39.283,71.867,,1198,,Tajikistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1973,2022,daily
388420,BUSTONABAD-IN-TAJIK,Single,Climate,38.683,69.567,,1964,,Tajikistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1960,2022,daily
388460,HOVALING,Single,Climate,38.367,69.983,,1468,,Tajikistan,ISD,,EXT_NET,"https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global, https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily",,Unknown,"T, P",NA,NA,1936,2022,daily
388480,KANGURT,Single,Climate,38.25,69.517,,908,,Tajikistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2002,2002,daily
388510,RASHT,Single,Climate,39,70.3,,1316,,Tajikistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1959,2022,daily
388530,KHABURABAD,Single,Climate,38.65,70.717,,3347,,Tajikistan,ISD,,EXT_NET,"https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global, https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily",,,"T, P, SD",NA,NA,1948,2005,daily
388560,DARVAZ,Single,Climate,38.467,70.883,,1288,,Tajikistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1959,2022,daily
388620,FEDCENKO GLACIER,Single,Climate,38.917,72.167,,4169,,Tajikistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1937,1997,daily
388670,HUMRAGI,Single,Climate,38.283,71.333,,1737,,Tajikistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,Defunct,"T, P",NA,NA,1973,1997,daily
388710,KARAKUL LAKE,Single,Climate,39.083,73.417,,3930,,Tajikistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1959,1997,daily
388750,KARAKUL,Single,Climate,39.017,73.55,,3940,,Tajikistan,ISD,,EXT_NET,"https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global, https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily",,,"T, P",NA,NA,1933,2022,daily
388790,OKSU,Single,Climate,38.067,74.467,,3740,,Tajikistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1977,2002,daily
389430,KULYAB,Single,Climate,37.917,69.783,,659,,Tajikistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1960,2021,daily
389510,RUSHAN,Single,Climate,37.95,71.55,,1981,,Tajikistan,ISD,,EXT_NET,"https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global, https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily",,,"T, P",NA,NA,1947,2022,daily
389560,BULUN-KUL,Single,Climate,37.7,72.95,,3744,,Tajikistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1959,1997,daily
389570,ISHKASHIM,Single,Climate,36.717,71.6,,2523,,Tajikistan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,Unknown,"T, P",NA,NA,1959,2022,daily
TI000038705,PENDZHIKENT,Single,Climate,39.5,67.6,,1015,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1961,2024,daily
TI000038708,LEDNIK-SEVERCOVA,Single,Climate,39.1,67.7,,2690,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1960,1991,daily
TI000038714,HARAMKUL',Single,Climate,39,68.6,,2800,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1963,1991,daily
TI000038715,SHAHRISTANSKIJ PEREV,Single,Climate,39.567,68.583,,3143,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1936,2024,daily
TI000038716,SONGISTON,Single,Climate,39.383,68.617,,1507,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,"T, P, SD",,,1936,1994,daily
TI000038717,MAYHURA,Single,Climate,39,68.8,,100,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1964,1991,daily
TI000038719,ANZOBSKIJ PEREVAL,Single,Climate,39.083,68.867,,3373,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1940,2024,daily
TI000038721,OBBURDON,Single,Climate,39.5,69,,1964,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1970,1989,daily
TI000038725,MADRUSKAT,Single,Climate,39.4,69.7,,2236,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1936,2024,daily
TI000038734,DEHAVZ,Single,Climate,39.5,70.2,,2663,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1930,2024,daily
TI000038744,LAHS,Single,Climate,39.3,71.5,,2002,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1961,2024,daily
TI000038748,ALTYN-MAZAR,Single,Climate,39.18,72.22,,2782,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1991,daily
TI000038840,KOMSOMOLABAD,Single,Climate,38.9,69.9,,1259,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1959,1991,daily
TI000038842,BUSTONABAD,Single,Climate,38.683,69.567,,1964,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Unknown,"T, P, SD",,,1948,2021,daily
TI000038843,OBI-GARM,Single,Climate,38.7,69.7,,1387,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1959,daily
TI000038848,KANGURT,Single,Climate,38.3,69.5,,880,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1988,daily
TI000038851,RASHT,Single,Climate,39,70.3,,1316,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1936,2024,daily
TI000038852,TAVIL-DORA,Single,Climate,38.7,70.48,,1616,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1991,daily
TI000038854,LAIRON,Single,Climate,38.9,70.9,,1975,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1963,1991,daily
TI000038856,KALAY-KHUMB,Single,Climate,38.47,70.88,,1284,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1991,daily
TI000038857,MUMINABAD,Single,Climate,38.1,70,,1191,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1959,1991,daily
TI000038861,SANGOVOR,Single,Climate,38.9,71.1,,2187,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1951,1963,daily
TI000038862,LEDNIK PHEDCHENKO,Single,Climate,38.83,72.22,,4169,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1933,1991,daily
TI000038869,IRHT,Single,Climate,38.167,72.633,,3276,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1938,2024,daily
TI000038878,MURGAB,Single,Climate,38.167,73.967,,3576,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1895,2024,daily
TI000038879,TAHTAMISHBEC,Single,Climate,38.1,74.3,,3729,,Tajikistan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1968,1988,daily
